"img","x_pos","y_pos"
"P001291",0.6432509,0.3318804
"P002798",0.68981296,0.5123823
"P003486",0.50005597,0.51728535
"P000831",0.47661498,0.23444192
"P000819",0.25062704,0.23554903
"P007810",0.24645096,0.33590522
"P002968",0.4664081,0.5009055
"P007804",0.5212856,0.56622595
"P008289",0.082890026,0.4046306
"P005975",0.36431843,0.23102175
"P005746",0.44122207,0.35283628
"P004458",0.19612134,0.20873892
"P003337",0.31614417,0.46819678
"P008262",0.26955023,0.41704395
"P001520",0.5099508,0.6086226
"P001246",0.20415558,0.6704147
"P007637",0.31082535,0.50206643
"P000158",0.30369335,0.48012683
"P003451",0.2425727,0.19371654
"P002997",0.38533372,0.41853452
"P005020",0.4448589,0.59534746
"P003445",0.288161,0.19121228
"P005034",0.11356764,0.38545397
"P001252",0.35313863,0.30960697
"P007623",0.3458617,0.45288542
"P008276",0.38399792,0.3535103
"P001534",0.32487512,0.7535055
"P005752",0.62692034,0.23128936
"P003323",0.22671893,0.5689419
"P000602",0.5730587,0.55403876
"P006273",0.38532034,0.78626335
"P004464",0.20292261,0.18766385
"P004302",0.21517561,0.15806928
"P006515",0.58794594,0.43241096
"P000164",0.09585185,0.54039234
"P006501",0.63349366,0.8233357
"P000170",0.21188678,0.40787843
"P003479",0.3633221,0.36178768
"P004316",0.42357454,0.017855648
"P002001",0.48497897,0.19457349
"P004470",0.2378018,0.17848696
"P000616",0.55895495,0.2786926
"P006267",0.44007084,0.27838668
"P001508",0.5736968,0.8044831
"P000789",0.59124017,0.8300551
"P001497",0.0662105,0.4586561
"P000951",0.4781528,0.57549673
"P005829",0.17217772,0.46678862
"P003280",0.4452403,0.4438701
"P004289",0.5691755,0.72395265
"P002820",0.62897444,0.7056783
"P005197",0.21173818,0.6475929
"P007958",0.17193681,0.18190959
"P007780",0.44363046,0.2522922
"P007794",0.45669228,0.038407847
"P002834",0.43266258,0.32868037
"P005183",0.16146027,0.6520046
"P003294",0.21531653,0.25675344
"P001483",0.2084853,0.29138342
"P007970",0.1702818,0.18420026
"P000979",0.38545257,0.45208967
"P005801",0.42918634,0.216565
"P003243",0.50449175,0.6539536
"P005632",0.3070671,0.6207519
"P001454",0.3789107,0.8023672
"P000992",0.22511537,0.21794276
"P007743",0.81323254,0.43177798
"P001332",0.67770547,0.3340602
"P003525",0.26869053,0.63841325
"P003531",0.18927954,0.5128407
"P000038",0.34179503,0.7025751
"P007757",0.6552569,0.3265199
"P001326",0.34241608,0.4638499
"P001440",0.53148144,0.6202061
"P000986",0.5074437,0.13711572
"P003257",0.2696485,0.46815988
"P004538",0.366619,0.7955949
"P005626",0.62354565,0.44165805
"P002149",0.6010546,0.6760218
"P001468",0.27592593,0.6189783
"P006307",0.3825265,0.6971602
"P000776",0.2164664,0.6643723
"P004510",0.44192436,0.021991132
"P002161",0.5813353,0.8024962
"P002607",0.5345763,0.6398835
"P004276",0.44495544,0.009459767
"P000010",0.04597663,0.39503312
"P006461",0.38141775,0.25736642
"P000004",0.33179048,0.44605914
"P002613",0.6484403,0.7023624
"P004262",0.49345747,0.33839095
"P002175",0.68768305,0.73586124
"P000762",0.3325814,0.3260358
"P007582",0.21521436,0.15889153
"P006844",0.4554207,0.7829705
"P004935",0.6223869,0.6452496
"P001681",0.24292114,0.49686077
"P001859",0.19793291,0.5884177
"P003928",0.5040872,0.5845475
"P007596",0.58262914,0.7680841
"P006850",0.15463611,0.6176716
"P006688",0.6455056,0.54603356
"P006878",0.7009156,0.43640852
"P001871",0.27999955,0.7763854
"P001865",0.24057762,0.715709
"P003914",0.69648147,0.7547126
"P004048",0.4595233,0.08210786
"P005356",0.3695919,0.68421274
"P002439",0.13757668,0.4635305
"P001130",0.4286803,0.44145682
"P006887",0.52988416,0.42022002
"P000548",0.47461262,0.681597
"P008114",0.38712502,0.3580041
"P001656",0.22772099,0.23947628
"P005424",0.34759825,0.36248887
"P003055",0.66305953,0.34651065
"P007233",0.62875634,0.60051966
"P008100",0.071478,0.3684633
"P001642",0.32975012,0.40453556
"P001124",0.4163645,0.5055458
"P007555",0.6457592,0.7683528
"P006893",0.5032463,0.28713053
"P003733",0.49221855,0.4196474
"P006663",0.13795175,0.43110758
"P000212",0.20355958,0.23668864
"P002405",0.091850966,0.24307565
"P002363",0.2765621,0.33302486
"P008128",0.22252718,0.61673784
"P000560",0.46970752,0.44690734
"P002377",0.30055732,0.21745029
"P008204_009",0.7174008,0.27266604
"P002411",0.19957969,0.1236709
"P001118",0.55134964,0.45986196
"P006677",0.32450175,0.6717289
"P007569",0.38440648,0.4477181
"P005419",0.45826045,0.052754126
"P002376",0.52587074,0.47588596
"P000561",0.3817879,0.45690277
"P000207",0.18246995,0.23250456
"P007568",0.39803463,0.34074688
"P006676",0.31635025,0.70594496
"P002410",0.31128642,0.2965749
"P004061",0.6324677,0.7717694
"P002404",0.16329625,0.2870245
"P004075",0.25489783,0.39777952
"P000213",0.35153013,0.4713886
"P006662",0.26115745,0.7404836
"P008129",0.4290804,0.6538535
"P002362",0.21949147,0.62262654
"P001643",0.5882771,0.48922208
"P008101",0.06216837,0.35606232
"P007232",0.6488916,0.37618563
"P003054",0.26703063,0.3101638
"P003732",0.61642116,0.7003807
"P006892",0.09964759,0.32117462
"P007554",0.55418247,0.78482366
"P001125",0.14389212,0.5612389
"P006886",0.24494603,0.34027508
"P001131",0.19148926,0.5349138
"P005357",0.26729256,0.7201749
"P004049",0.6343547,0.7068269
"P003040",0.07621944,0.46101487
"P001657",0.22886077,0.24677727
"P006138",0.3703353,0.80652624
"P007226",0.34493282,0.3999217
"P000549",0.7397645,0.52431554
"P003915",0.53558594,0.41800067
"P006879",0.4491046,0.80264723
"P001870",0.41371396,0.62219226
"P002389",0.27932698,0.29088992
"P001858",0.4847867,0.35497686
"P001680",0.3002299,0.47216445
"P006689",0.41436765,0.81192654
"P006851",0.0661971,0.47194123
"P007597",0.43242878,0.6481868
"P005380",0.53070325,0.5805618
"P003929",0.41458604,0.551216
"P006845",0.16448282,0.6136953
"P007583",0.004481591,0.45111024
"P001694",0.14359517,0.25075927
"P004934",0.22378547,0.5834066
"P002612",0.22837545,0.43991846
"P000005",0.27714896,0.18784057
"P000763",0.43430698,0.60066915
"P006312",0.50280505,0.599754
"P004505",0.23996663,0.20946628
"P002160",0.4893427,0.7880032
"P000777",0.35818142,0.56141585
"P007018",0.62030345,0.6286961
"P006306",0.5555161,0.782084
"P001469",0.47737086,0.35250476
"P000011",0.3888233,0.29842842
"P003518",0.41728047,0.36218384
"P004277",0.43193907,0.017757198
"P002606",0.17674081,0.6863882
"P001327",0.6852298,0.31552362
"P007756",0.1920936,0.49493477
"P000039",0.5129755,0.44641373
"P003530",0.3544083,0.3597071
"P002148",0.47416836,0.60252875
"P005627",0.59409463,0.33547342
"P004539",0.38937515,0.7696123
"P003256",0.19385988,0.6088456
"P000987",0.2986475,0.38972738
"P001441",0.5336688,0.6931236
"P007024",0.40371895,0.42412928
"P001455",0.48195565,0.7934812
"P005633",0.60641044,0.457923
"P003242",0.20202051,0.19510478
"P003524",0.09911574,0.42763352
"P001333",0.68941534,0.30462632
"P007742",0.16535768,0.19802813
"P002809",0.4085648,0.38926268
"P005800",0.62194204,0.53069705
"P000978",0.44899815,0.40716603
"P005182",0.34715515,0.34611198
"P002835",0.46143296,0.3470272
"P007795",0.38898465,0.79222494
"P000944",0.23571464,0.35699645
"P001482",0.15353465,0.5811152
"P003295",0.4653872,0.30236655
"P003281",0.31011635,0.42408705
"P005828",0.1678731,0.4492672
"P000950",0.20020612,0.22713135
"P001496",0.23854102,0.3747626
"P000788",0.5271931,0.7286277
"P007781",0.36887458,0.74615633
"P007959",0.19433212,0.39910167
"P002821",0.6427739,0.70447445
"P004288",0.4480008,0.6915419
"P000171",0.4329412,0.45003211
"P006500",0.24887383,0.51486
"P001509",0.5742273,0.8053786
"P006266",0.17396018,0.4896243
"P000617",0.5600159,0.27718225
"P004471",0.28950933,0.46239892
"P002000",0.63399196,0.3855775
"P004465",0.2823657,0.27734262
"P006272",0.28199604,0.62597984
"P000603",0.21581778,0.55735594
"P000165",0.43451366,0.42454875
"P002772",0.56338555,0.52793926
"P004303",0.18001387,0.338741
"P007622",0.51076937,0.4955329
"P001253",0.18882218,0.22188193
"P002982",0.219048,0.33272845
"P003444",0.21806157,0.21029837
"P003322",0.8116379,0.4465602
"P005753",0.56481695,0.30678853
"P001535",0.68061143,0.41841686
"P008277",0.39193264,0.60068834
"P001521",0.47924036,0.40034145
"P008263",0.06971191,0.49180606
"P003336",0.46371713,0.23399995
"P004459",0.26420993,0.26485243
"P005021",0.6075952,0.69728416
"P002996",0.6029832,0.3662058
"P003450",0.22473451,0.20054881
"P000159",0.2930558,0.64084285
"P007636",0.4475045,0.42059222
"P001247",0.26783898,0.49801052
"P007805",0.59878445,0.46074316
"P005974",0.43678448,0.012100635
"P000818",0.3455488,0.40310115
"P005960",0.55648184,0.49863315
"P002969",0.43476063,0.50243086
"P007811",0.51119953,0.42867768
"P002941",0.4221135,0.4612106
"P003487",0.5465265,0.40521953
"P002799",0.5775369,0.69691515
"P001290",0.48004222,0.3278227
"P006299",0.7265382,0.5026431
"P000830",0.530983,0.49368283
"P005784",0.5206511,0.56582826
"P007193",0.8033476,0.47528362
"P000824",0.3487242,0.48018333
"P001284",0.04943657,0.38103646
"P003493",0.5275041,0.38371426
"P002202",0.00039474937,0.47103605
"P004673",0.41070297,0.17740048
"P000415",0.13474676,0.47707635
"P008049",0.4360419,0.0
"P006702",0.61852926,0.7582865
"P000373",0.05228725,0.45181
"P002564",0.36323854,0.38967273
"P002570",0.7350711,0.7197736
"P001079",0.02168931,0.51100916
"P006716",0.21849474,0.20466073
"P007408",0.5596252,0.77771866
"P000367",0.04896212,0.50259507
"P000401",0.09488586,0.4257177
"P006070",0.046483636,0.43643498
"P002216",0.11849203,0.22433467
"P005579",0.2954689,0.65386677
"P004667",0.51378375,0.31884408
"P003108",0.3630923,0.38320473
"P000429",0.23352765,0.5065195
"P008075",0.09038383,0.3991278
"P007346",0.44395444,0.8190767
"P006058",0.677151,0.6494436
"P001737",0.6041777,0.7059865
"P003120",0.38566223,0.46191156
"P005237",0.63340807,0.22482052
"P002558",0.2612496,0.32652733
"P001051",0.77146214,0.5326903
"P001045",0.6849065,0.4081907
"P007434",0.3896758,0.81301737
"P003652",0.36700356,0.39329943
"P005223",0.34510565,0.81538975
"P003134",0.39061058,0.33642712
"P008061",0.08912363,0.4058118
"P007352",0.7043177,0.32149896
"P001723",0.4224582,0.4153569
"P001910",0.8096106,0.52551866
"P006919",0.7474316,0.63419175
"P001904",0.3249794,0.76295996
"P007385",0.18294339,0.574888
"P001092",0.05613559,0.48503122
"P003685",0.6071724,0.58171237
"P003849",0.53890306,0.6027515
"P000398",0.5094264,0.68210894
"P001086",0.18462081,0.25847906
"P001938",0.21125728,0.2236616
"P007391",0.7132522,0.7565491
"P004840",0.65819573,0.7167996
"P005586",0.26868707,0.61352897
"P002599",0.62797046,0.3491261
"P001090",0.2076369,0.24905732
"P005590",0.6257562,0.22522542
"P005584",0.5313076,0.5532306
"P004842",0.43093413,0.31023285
"P007393",0.6600124,0.7102309
"P001084",0.19304189,0.25796422
"P006933",0.12995055,0.45094794
"P003693",0.0950624,0.40604684
"P001912",0.824106,0.52288836
"P008088",0.06472639,0.36085364
"P001906",0.8258593,0.52292264
"P007422",0.43328318,0.18275468
"P001053",0.7476248,0.5191057
"P005235",0.6264311,0.21928898
"P003122",0.3491647,0.40864357
"P008077",0.28826848,0.18411721
"P007344",0.69075406,0.7502359
"P001721",0.584548,0.45286515
"P008063",0.46579498,0.3415521
"P007350",0.7058897,0.32258764
"P003136",0.49021617,0.46233755
"P004659",0.3612442,0.22851792
"P002228",0.4404447,0.3060693
"P005221",0.36684564,0.22773957
"P003888",0.33572504,0.4844172
"P000359",0.290863,0.6304546
"P007436",0.64825004,0.46461195
"P006728",0.77709764,0.45049828
"P001047",0.19378151,0.24737543
"P002566",0.49581614,0.4706965
"P000371",0.22635908,0.21653952
"P006700",0.61244404,0.7839692
"P001709",0.67308474,0.3652508
"P007378",0.16973963,0.41334775
"P000417",0.3785873,0.43531018
"P004671",0.15785782,0.16123845
"P002200",0.31953132,0.30091265
"P004665",0.58678097,0.5401334
"P006072",0.028948642,0.47685087
"P000403",0.16152775,0.5404507
"P000365",0.6417248,0.60424834
"P006714",0.23029874,0.66703576
"P002572",0.22028364,0.39808887
"P004103",0.20707606,0.17945644
"P000832",0.4155265,0.33702278
"P003485",0.44485757,0.550427
"P002943",0.40077558,0.67647
"P003491",0.49666756,0.44538307
"P002957",0.4568364,0.5094284
"P000198",0.36223927,0.5282758
"P000826",0.13513027,0.5409324
"P004498",0.3388706,0.32255217
"P007807",0.2477025,0.35746193
"P007813",0.6382036,0.51963633
"P000629",0.29311413,0.37846002
"P008275",0.39020535,0.81927913
"P006258",0.42167458,0.22990645
"P001537",0.5113255,0.32754803
"P005751",0.61348957,0.20519803
"P003320",0.5435757,1.0
"P003446",0.24162741,0.21609803
"P002980",0.29249105,0.2774831
"P004329",0.6040025,0.52973807
"P002758",0.16254826,0.19225249
"P007620",0.48108226,0.5869561
"P001245",0.26227957,0.4925863
"P007634",0.39232415,0.67061037
"P003452",0.27193883,0.19479485
"P002994",0.07019502,0.5327001
"P005023",0.54359484,0.6203428
"P003334",0.30373502,0.15915821
"P007152",0.59479547,0.33384973
"P008261",0.31292653,0.41474763
"P001523",0.46100053,0.61904734
"P002002",0.56931233,0.6788276
"P004473",0.076567344,0.4822441
"P000615",0.60027635,0.24310045
"P006264",0.42482057,0.22452176
"P006502",0.38646498,0.27666613
"P000173",0.28834575,0.36064053
"P004315",0.33537135,0.109896235
"P004301",0.19902577,0.34711495
"P002770",0.17961784,0.22694652
"P007608",0.28056931,0.30754825
"P000167",0.22793224,0.5655706
"P000601",0.74970275,0.57084125
"P006270",0.17400345,0.49311596
"P005779",0.6764142,0.69533056
"P004467",0.43562695,0.020925956
"P003308",0.23303235,0.19301265
"P002189",0.16513483,0.3493545
"P003297",0.17950985,0.316758
"P001480",0.29729056,0.19346274
"P000946",0.23490304,0.356489
"P006489",0.753073,0.49243096
"P007797",0.54903203,0.6676801
"P002837",0.16540174,0.21150838
"P005180",0.4129104,0.26597762
"P002823",0.6649054,0.32255936
"P005194",0.30875388,0.65950054
"P007783",0.5957393,0.7210244
"P001494",0.13265146,0.3395148
"P000952",0.3570347,0.7190814
"P003283",0.45214197,0.4557461
"P005802",0.17366289,0.4861537
"P005816",0.23852603,0.60585487
"P001443",0.6665034,0.6459937
"P007032",0.5458227,0.5121217
"P003254",0.41407806,0.22455873
"P005625",0.5784674,0.44397345
"P005143",0.28032008,0.598776
"P007754",0.23737344,0.39586377
"P001325",0.7795522,0.6576777
"P001331",0.58204615,0.35465482
"P004249",0.64148384,0.7704993
"P003526",0.38061914,0.3127829
"P005631",0.51650876,0.58603007
"P001457",0.68962425,0.6748121
"P006338",0.37809852,0.37139383
"P000991",0.35402963,0.33005247
"P007026",0.23066881,0.18014684
"P000749",0.43404955,0.5664511
"P003268",0.44752905,0.47132808
"P004507",0.5663002,0.8034872
"P005619",0.67626154,0.4255339
"P002176",0.68804204,0.7358813
"P006310",0.523581,0.72759116
"P000761",0.5180271,0.66638803
"P000007",0.37411445,0.18315129
"P007768",0.4979687,0.4970022
"P001319",0.1455529,0.3054397
"P002610",0.7215356,0.58217984
"P004261",0.5690338,0.7900779
"P002604",0.631426,0.8267331
"P004275",0.43942925,0.7965401
"P000013",0.47746474,0.5709769
"P006462",0.49245858,0.6579588
"P006304",0.13793355,0.46995774
"P000775",0.5291291,0.7311562
"P002162",0.25000814,0.73290235
"P007595",0.3353973,0.109849885
"P006853",0.1186439,0.44472474
"P001682",0.30823895,0.47348872
"P003095",0.29083145,0.26263508
"P003081",0.21691316,0.496132
"P004936",0.5823665,0.42590404
"P001696",0.67200285,0.36660075
"P000588",0.56168324,0.5379501
"P007581",0.042381074,0.4641807
"P006847",0.16605578,0.5146335
"P004088",0.56755143,0.6869865
"P003917",0.44779056,0.5578179
"P001866",0.4764257,0.47117424
"P001872",0.38949853,0.55190974
"P001127",0.36586732,0.25300616
"P006648",0.24283306,0.5486772
"P007556",0.7035674,0.7686436
"P000239",0.47261143,0.6019634
"P006890",0.7583097,0.52017766
"P003730",0.48789096,0.43206394
"P002348",0.41129428,0.83566135
"P005427",0.0886571,0.4950711
"P004739",0.5915608,0.6780759
"P003056",0.16107303,0.47056782
"P001899",0.5572002,0.7509083
"P008103",0.4423407,0.032601472
"P008117",0.6845339,0.3271872
"P001655",0.27713057,0.35847726
"P001133",0.6054029,0.66730314
"P006884",0.66758233,0.4435465
"P002412",0.15770128,0.5384607
"P006674",0.5420841,0.35910589
"P000205",0.23098497,0.46406892
"P000563",0.39378724,0.58100367
"P000577",0.69665873,0.3160159
"P001669",0.39162788,0.6837506
"P000211",0.0863232,0.46940935
"P004077",0.4132277,0.32778105
"P005369",0.45353368,0.7363111
"P002406",0.22917446,0.27173048
"P001668",0.38097286,0.5215207
"P000576",0.17054437,0.28326368
"P004710",0.19870043,0.35578847
"P002361",0.4640317,0.49285612
"P002407",0.30976862,0.3074448
"P005368",0.40073118,0.66591716
"P000210",0.32043907,0.3671303
"P006661",0.053962503,0.48274615
"P000204",0.4129459,0.4035349
"P006675",0.35704973,0.6924333
"P002413",0.11787837,0.39398578
"P004704",0.5222902,0.4040505
"P002375",0.2019061,0.30750948
"P000562",0.21115215,0.6251017
"P003043",0.17769997,0.25943723
"P001654",0.27731884,0.35890216
"P008116",0.68435997,0.32016855
"P006885",0.23230831,0.71450174
"P001132",0.47898635,0.7971838
"P005340",0.3132018,0.6053948
"P006891",0.35334894,0.7601387
"P000238",0.50013566,0.68912363
"P007557",0.53517103,0.4627451
"P001126",0.7401355,0.7195336
"P001640",0.46763712,0.5748424
"P007231",0.64458287,0.37592974
"P001898",0.45493495,0.73488784
"P008102",0.26605543,0.254284
"P003057",0.51366425,0.6664838
"P004738",0.71582055,0.65548915
"P005426",0.08612052,0.5000362
"P002349",0.44977787,0.8497295
"P003916",0.54984343,0.39052117
"P001867",0.52293235,0.76490927
"P000589",0.5537959,0.50287086
"P004937",0.5413425,0.5177854
"P003080",0.11953485,0.44615018
"P006852",0.07674971,0.4380573
"P007594",0.12895277,0.42740613
"P003094",0.66816294,0.7130408
"P001683",0.33716065,0.24753995
"P000012",0.24651965,0.5363503
"P004274",0.5712762,0.38448372
"P002605",0.6150093,0.60490996
"P002163",0.37880766,0.7861597
"P000774",0.4191464,0.56660557
"P006305",0.388058,0.7809695
"P000760",0.5189745,0.66626936
"P006311",0.475051,0.5257768
"P002177",0.23686689,0.46797213
"P005618",0.2169033,0.5960271
"P004506",0.052358404,0.43809626
"P004260",0.19982436,0.18278314
"P001318",0.25734168,0.34758943
"P006477",0.32495698,0.19776995
"P007769",0.75285465,0.39875856
"P000006",0.2929244,0.6272301
"P003527",0.21232513,0.540441
"P004248",0.6126413,0.7429071
"P002639",0.5522559,0.46959057
"P001330",0.6897577,0.30422434
"P007999",0.04441706,0.45599732
"P007741",0.7841489,0.49981526
"P000748",0.40979898,0.50003195
"P000990",0.064475045,0.5029554
"P006339",0.37661582,0.37090176
"P001456",0.40949723,0.78111905
"P003241",0.6370045,0.67097455
"P005624",0.48539612,0.47301534
"P003255",0.32745644,0.21117878
"P007033",0.22266299,0.6297739
"P000984",0.39156756,0.45180047
"P001442",0.50885844,0.6212948
"P001324",0.5332775,0.5543735
"P007755",0.49864826,0.5948995
"P003533",0.17350642,0.40813962
"P005803",0.5807203,0.45556042
"P002822",0.71735835,0.3283267
"P003282",0.360257,0.34272236
"P000953",0.55443233,0.42112762
"P001495",0.25324243,0.25923514
"P000947",0.06459286,0.4414407
"P001481",0.22575179,0.30685848
"P003296",0.63969964,0.7196572
"P002188",0.36009964,0.26529875
"P002836",0.01846222,0.42878723
"P007796",0.28866452,0.71872705
"P006488",0.6473872,0.49201253
"P000166",0.49466935,0.523266
"P007609",0.68837893,0.42979693
"P006517",0.6185804,0.43517482
"P001278",0.5794048,0.40156898
"P004300",0.18750776,0.32750544
"P003309",0.36579213,0.25306875
"P004466",0.26953024,0.23078756
"P005778",0.5916586,0.7767329
"P006271",0.4365277,0.21611117
"P000600",0.73702615,0.5863783
"P006265",0.4224363,0.29139912
"P008248",0.20010896,0.22501612
"P000614",0.61931896,0.24240932
"P004472",0.32711977,0.5290105
"P000172",0.46642417,0.45346016
"P005022",0.52840513,0.47019172
"P002995",0.21457462,0.20989937
"P003453",0.21427338,0.21665671
"P007635",0.6426003,0.338282
"P001244",0.20132214,0.67363185
"P001522",0.36528075,0.58353794
"P008260",0.3970182,0.8264936
"P007153",0.51874346,0.6816753
"P003335",0.30316278,0.1587699
"P005744",0.727274,0.27161095
"P005988",0.43360195,0.28548196
"P005750",0.44042453,0.40411454
"P001536",0.66224647,0.393984
"P006259",0.4705509,0.26108387
"P008274",0.16166894,0.5111302
"P000628",0.39204675,0.38221747
"P007621",0.26310077,0.36101675
"P001250",0.37174234,0.40932617
"P002759",0.22950235,0.2597183
"P004328",0.48797283,0.7583926
"P002981",0.16239521,0.33506867
"P003447",0.18184826,0.20633854
"P007812",0.6119644,0.4948388
"P005963",0.40762836,0.7711936
"P007806",0.4973946,0.60716695
"P000199",0.052658055,0.47911903
"P002956",0.60755146,0.1986086
"P003490",0.45510986,0.46133363
"P001697_001",0.6758556,0.36733806
"P007190",0.16690136,0.5411379
"P000827",0.45083675,0.40959096
"P000833",0.24482007,0.58710015
"P002942",0.41454718,0.85314864
"P003484",0.44508,0.5348794
"P001293",0.48031577,0.26245308
"P000402",0.42542845,0.48297378
"P006073",0.4482244,0.51237607
"P002215",0.2237935,0.3540196
"P004664",0.27184188,0.18711568
"P002573",0.47313112,0.55625844
"P006715",0.6902817,0.5973498
"P000364",0.4639804,0.37536225
"P006701",0.6072206,0.65968347
"P000370",0.16835625,0.20854801
"P003679",0.32240683,0.74346
"P004116",0.7064681,0.32851675
"P005208",0.3189745,0.45185855
"P002567",0.4603162,0.35787138
"P002201",0.28395867,0.28163028
"P000416",0.07947371,0.4571333
"P006067",0.025118174,0.46613917
"P002229",0.44864067,0.38794464
"P005546",0.52582115,0.7401836
"P004658",0.24717669,0.35493514
"P003137",0.33925998,0.56363446
"P007351",0.70610744,0.32147503
"P008062",0.26843575,0.4260817
"P001720",0.36476198,0.73235726
"P001046",0.27477026,0.37238547
"P006729",0.12489788,0.266752
"P007437",0.4338337,0.3192069
"P000358",0.38845283,0.49869078
"P003651",0.31323233,0.6665861
"P003889",0.4239575,0.5473457
"P005220",0.2972212,0.68405366
"P003645",0.52426565,0.25125888
"P005234",0.6292054,0.23620807
"P001052",0.7476514,0.51943237
"P007423",0.41086027,0.3493294
"P007345",0.46361965,0.019505022
"P008076",0.67042106,0.4857302
"P005552",0.68304205,0.7605686
"P003123",0.3011501,0.5282437
"P001907",0.8066785,0.5248749
"P003876",0.42289147,0.3896329
"P001913",0.8049388,0.50156724
"P008089",0.058548708,0.3616607
"P007392",0.6670585,0.8008782
"P004843",0.14636576,0.32513756
"P003692",0.5058151,0.53733104
"P006932",0.08926895,0.47365364
"P001085",0.21229908,0.2345487
"P001091",0.21570085,0.25587344
"P002598",0.45989418,0.058251966
"P003686",0.6180142,0.6489412
"P005591",0.633536,0.22117175
"P007386",0.53260046,0.3968468
"P001917",0.48294437,0.3203629
"P003866",0.27680165,0.4812318
"P003872",0.30776766,0.26211065
"P001903",0.74801165,0.5180603
"P008099",0.2864557,0.17007399
"P007382",0.59778464,0.4964305
"P005595",0.3097187,0.66837734
"P001095",0.23635785,0.39899763
"P006922",0.65004385,0.763625
"P001081",0.03722553,0.49897256
"P006936",0.42250627,0.63102746
"P003696",0.6623798,0.7407211
"P004847",0.6137021,0.7351895
"P007396",0.52455705,0.36285868
"P006088",0.45308104,0.2559846
"P000412",0.284402,0.25008357
"P004674",0.22650999,0.18335181
"P002205",0.2856145,0.3459831
"P002563",0.39497676,0.17710175
"P000374",0.055841822,0.4544971
"P006705",0.41232568,0.5773723
"P000360",0.263385,0.526359
"P006711",0.21888685,0.33312026
"P005218",0.38687363,0.6862664
"P002577",0.6209891,0.27340502
"P004660",0.3635832,0.23021747
"P002211",0.3445192,0.6985632
"P006077",0.3972066,0.425722
"P001718",0.27156514,0.3551191
"P000406",0.09478463,0.42828742
"P004648",0.26098773,0.50421214
"P003127",0.08340713,0.5135919
"P002239",0.5065152,0.36550856
"P005556",0.37728804,0.7273636
"P001730",0.49924228,0.39869106
"P008072",0.10788324,0.3487242
"P007341",0.69253594,0.70355934
"P007427",0.4347169,0.18427004
"P000348",0.21978927,0.23530224
"P001056",0.81261575,0.5290635
"P006739",0.6641325,0.42977944
"P005230",0.12070564,0.4660884
"P003655",0.79849553,0.53731894
"P007433",0.3679585,0.83556277
"P001042",0.7898756,0.37952858
"P008066",0.700735,0.6377821
"P005542",0.3357885,0.8266986
"P007802",0.50930244,0.27416557
"P005973",0.45373452,0.12293382
"P005967",0.43005264,0.7783617
"P007816",0.4326273,0.7055846
"P000189",0.503104,0.6619758
"P001297",0.34886724,0.15925555
"P002946",0.57923484,0.58081764
"P003480",0.54926324,0.40536883
"P004489",0.1651232,0.20521343
"P005797",0.30080736,0.81114036
"P000837",0.69648284,0.64098865
"P000823",0.34145278,0.4791459
"P002952",0.71793896,0.5697039
"P003494",0.46266535,0.48320386
"P001268",0.047341697,0.3896124
"P000176",0.60389745,0.612308
"P007619",0.12841222,0.38788316
"P002761",0.27690914,0.7304839
"P005768",0.35390842,0.46721438
"P003319",0.6897593,0.4089331
"P004476",0.4350634,0.029058337
"P000610",0.61680347,0.24374196
"P006261",0.42135924,0.23038356
"P008258",0.3981498,0.46718514
"P000604",0.37629208,0.7581294
"P006275",0.4493591,0.030311862
"P004462",0.1630075,0.26987317
"P004304",0.21360087,0.34253576
"P006513",0.5386617,0.35944772
"P000162",0.31450507,0.53362757
"P002985",0.40473476,0.29599497
"P003443",0.31211594,0.1844254
"P001254",0.55488235,0.28536913
"P007625",0.5152529,0.77905613
"P007143",0.63182414,0.8029937
"P008270",0.3364567,0.20488384
"P001532",0.4034364,0.48129198
"P005754",0.23041615,0.19854902
"P003325",0.25727323,0.19069304
"P005740",0.07717093,0.49864033
"P003331",0.46727785,0.62725466
"P005998",0.26800644,0.34249938
"P007157",0.55095965,0.306508
"P008264",0.7139632,0.7053497
"P000638",0.16594705,0.20456061
"P001526",0.5149096,0.65732276
"P006249",0.6466729,0.82004374
"P001240",0.2997731,0.39536428
"P007631",0.7597841,0.31260744
"P002991",0.56682307,0.43223852
"P004338",0.18073441,0.13496189
"P003457",0.26429906,0.15360811
"P002749",0.5996557,0.5594993
"P007976",0.7101289,0.5824672
"P005807",0.01959951,0.4689558
"P007962",0.28874072,0.6583407
"P007792",0.46145737,0.81608826
"P002832",0.57511294,0.2405393
"P003292",0.23404881,0.23642154
"P000943",0.19922976,0.47557127
"P001485",0.04566823,0.3900904
"P000957",0.18131173,0.21261537
"P001491",0.1492161,0.2433431
"P002198",0.3008996,0.1961364
"P003286",0.28112134,0.5981214
"P002826",0.08667696,0.4268473
"P005191",0.08454585,0.47298342
"P007786",0.2637354,0.23175746
"P000002",0.4229151,0.58480245
"P006473",0.5824217,0.52235836
"P002615",0.24215285,0.45652068
"P004264",0.6842767,0.442527
"P004502",0.14588441,0.45052895
"P002173",0.70020777,0.6458352
"P000764",0.7088863,0.5699956
"P006301",0.483105,0.7356392
"P000770",0.48269793,0.58497727
"P004516",0.2559121,0.21642864
"P003279",0.40409726,0.3626893
"P002167",0.4183675,0.018949736
"P002601",0.46948355,0.22007093
